,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
2349,2311,337,HighSeason,[4-7],Nonref,[0-160],[3-4],True
2350,2312,105,OffSeason,[2-3],Nonref,[160-260],[3-4],False
2351,2313,101,OffSeason,[2-3],Nonref,[160-260],[2-2],False
2352,2314,118,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
2353,2315,29,OffSeason,[4-7],Standard,[160-260],[2-2],True
2354,2316,16,OffSeason,[4-7],Standard,[160-260],[3-4],True
2355,2318,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
2356,2319,331,LowSeason,[4-7],Standard,[160-260],[3-4],False
2357,2321,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2358,50,146,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
2359,2322,130,HighSeason,[4-7],Standard,[160-260],[2-2],True
2360,2323,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
2361,2325,320,LowSeason,[2-3],Standard,[260-360],[3-4],False
2362,2326,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
2363,2327,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2364,2328,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2365,2329,320,LowSeason,[2-3],Standard,[260-360],[3-4],False
2366,2330,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2367,2331,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
2368,2332,99,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2369,2333,191,OffSeason,[2-3],Nonref,[0-160],[2-2],False
2370,2334,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
2371,2335,16,OffSeason,[4-7],Standard,[160-260],[3-4],True
2372,2336,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
2373,2337,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
2374,2338,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
2375,2339,109,OffSeason,[4-7],Nonref,[160-260],[2-2],True
2376,2340,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2377,2341,132,OffSeason,[2-3],Nonref,[260-360],[3-4],True
2378,2342,110,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
2379,2343,47,OffSeason,[4-7],Standard,[0-160],[2-2],True
2380,2344,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
2381,2345,291,LowSeason,[2-3],Standard,[160-260],[3-4],False
2382,2346,291,LowSeason,[2-3],Standard,[160-260],[3-4],False
2383,2347,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2384,2348,291,LowSeason,[2-3],Standard,[160-260],[3-4],False
2385,2349,219,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
2386,2350,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
2387,2351,331,LowSeason,[4-7],Standard,[160-260],[3-4],False
2388,2352,272,OffSeason,[2-3],Nonref,[0-160],[1-1],False
2389,2353,109,OffSeason,[4-7],Nonref,[160-260],[2-2],True
2390,2354,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
2391,2355,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2392,2356,104,OffSeason,[4-7],Nonref,[160-260],[2-2],False
2393,2357,338,LowSeason,[0-1],Standard,[160-260],[2-2],False
2394,2358,260,HighSeason,[2-3],Standard,[160-260],[5-inf],True
2395,2359,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2396,2361,122,OffSeason,[4-7],Nonref,[160-260],[3-4],True
2397,2362,335,HighSeason,[2-3],Standard,[160-260],[2-2],True
2398,2087,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2399,2364,270,LowSeason,[8-inf],Nonref,[160-260],[3-4],True
2400,2365,101,OffSeason,[2-3],Nonref,[160-260],[2-2],False
2401,2366,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2402,2367,43,OffSeason,[2-3],Standard,[160-260],[3-4],False
2403,1736,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2404,2370,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2405,2370,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2406,2371,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
2407,2372,339,HighSeason,[2-3],Standard,[160-260],[5-inf],False
2408,2373,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2409,2374,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2410,2375,339,HighSeason,[2-3],Standard,[160-260],[5-inf],False
2411,2376,101,OffSeason,[2-3],Nonref,[160-260],[2-2],False
2412,706,194,OffSeason,[0-1],Standard,[160-260],[2-2],False
2413,2377,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2414,2379,145,LowSeason,[4-7],Standard,[260-360],[5-inf],True
2415,2380,273,HighSeason,[4-7],Nonref,[160-260],[3-4],False
2416,2381,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
2417,2382,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2418,2383,146,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
2419,2384,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2420,2385,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2421,2386,273,HighSeason,[4-7],Nonref,[160-260],[3-4],False
2422,2387,122,OffSeason,[4-7],Nonref,[160-260],[3-4],True
2423,2389,101,OffSeason,[2-3],Nonref,[160-260],[2-2],False
2424,2390,340,LowSeason,[4-7],Standard,[260-360],[3-4],False
2425,706,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2426,2392,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2427,2393,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2428,2394,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2429,2395,305,LowSeason,[4-7],Nonref,[160-260],[3-4],False
2430,1844,270,LowSeason,[8-inf],Nonref,[160-260],[3-4],True
2431,2396,253,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2432,2397,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
2433,2398,105,OffSeason,[2-3],Nonref,[160-260],[3-4],False
2434,2400,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2435,2400,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2436,2401,223,HighSeason,[4-7],Standard,[260-360],[5-inf],False
2437,706,341,LowSeason,[0-1],Standard,[160-260],[5-inf],True
2438,2403,342,LowSeason,[4-7],Nonref,[0-160],[3-4],True
2439,2404,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2440,2405,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2441,2406,307,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
2442,2407,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2443,2409,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
2444,2410,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2445,2411,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2446,2412,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2447,2413,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2448,2414,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2449,2415,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
2450,2416,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2451,2417,343,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2452,2418,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2453,2419,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
2454,2420,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2455,2421,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2456,2422,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2457,2424,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2458,2425,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2459,2426,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2460,2427,344,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2461,2428,253,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2462,2429,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2463,2430,331,LowSeason,[4-7],Standard,[160-260],[3-4],False
2464,2431,270,LowSeason,[8-inf],Nonref,[160-260],[3-4],True
2465,2432,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2466,2433,344,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2467,2434,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2468,2356,333,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
2469,2435,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2470,2436,345,LowSeason,[2-3],Standard,[0-160],[3-4],False
2471,2437,321,LowSeason,[4-7],Nonref,[160-260],[2-2],False
2472,2438,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2473,2439,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2474,2440,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2475,2441,344,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2476,2442,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2477,2443,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2478,2444,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
2479,2445,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2480,2446,346,LowSeason,[2-3],Nonref,[260-360],[3-4],True
2481,2447,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
2482,2448,164,HighSeason,[2-3],Standard,[160-260],[2-2],False
2483,2449,347,LowSeason,[0-1],Standard,[260-360],[3-4],False
2484,2261,348,LowSeason,[2-3],Standard,[160-260],[1-1],False
2485,2450,253,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2486,2451,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2487,2452,346,LowSeason,[2-3],Nonref,[260-360],[3-4],True
2488,2454,99,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2489,2455,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2490,2456,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2491,2457,335,HighSeason,[2-3],Standard,[160-260],[2-2],True
2492,2458,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
2493,2459,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2494,706,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
2495,706,293,LowSeason,[0-1],Standard,[160-260],[3-4],False
2496,2460,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
2497,2461,344,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2498,2462,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2499,98,177,OffSeason,[8-inf],Nonref,[160-260],[2-2],True
2500,2463,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2501,2464,214,HighSeason,[4-7],Nonref,[260-360],[3-4],True
2502,2465,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2503,2466,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2504,2467,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2505,2468,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2506,2469,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2507,2470,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2508,2471,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2509,2472,246,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
2510,2473,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2511,2474,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2512,2476,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2513,2477,282,HighSeason,[4-7],Standard,[160-260],[3-4],False
2514,2478,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2515,2479,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
2516,2480,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2517,2481,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2518,2482,350,LowSeason,[2-3],Nonref,[0-160],[1-1],False
2519,2483,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
2520,2484,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
2521,2485,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2522,2486,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2523,2488,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2524,2489,351,LowSeason,[4-7],Nonref,[0-160],[2-2],True
2525,2490,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2526,2492,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2527,2493,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2528,2494,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
2529,2495,343,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2530,2496,321,LowSeason,[4-7],Nonref,[160-260],[2-2],False
2531,2497,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2532,2498,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2533,2499,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2534,2500,352,HighSeason,[4-7],Standard,[0-160],[3-4],True
2535,2501,353,HighSeason,[8-inf],Nonref,[160-260],[1-1],True
2536,2502,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
2537,2503,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2538,2504,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2539,2505,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2540,2506,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2541,2261,221,LowSeason,[2-3],Standard,[260-360],[5-inf],False
2542,2507,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2543,2508,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2544,2509,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2545,2511,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2546,2512,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2547,2513,273,HighSeason,[4-7],Nonref,[160-260],[3-4],False
2548,1264,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2549,2514,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2550,2515,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2551,2516,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2552,2517,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2553,2518,146,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
2554,2519,354,HighSeason,[2-3],Standard,[260-360],[3-4],False
2555,2520,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2556,2521,355,LowSeason,[2-3],Nonref,[0-160],[2-2],False
2557,1413,339,HighSeason,[2-3],Standard,[160-260],[5-inf],False
2558,2523,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2559,1287,356,LowSeason,[4-7],Nonref,[160-260],[1-1],True
2560,2525,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
2561,2526,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2562,2527,357,LowSeason,[0-1],Nonref,[160-260],[2-2],False
2563,2528,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2564,2529,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
2565,2530,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2566,2531,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2567,2532,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2568,2533,339,HighSeason,[2-3],Standard,[160-260],[5-inf],False
2569,2534,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
2570,2535,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2571,2536,297,LowSeason,[2-3],Nonref,[260-360],[3-4],False
2572,2537,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2573,2538,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
2574,2539,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2575,2540,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
2576,2541,305,LowSeason,[4-7],Nonref,[160-260],[3-4],False
2577,2542,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2578,2544,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
2579,2545,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2580,2546,303,LowSeason,[2-3],Standard,[260-360],[3-4],True
2581,2547,358,LowSeason,[0-1],Nonref,[160-260],[3-4],False
2582,2548,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
2583,2549,341,LowSeason,[0-1],Standard,[160-260],[5-inf],True
2584,2550,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2585,2551,308,HighSeason,[4-7],Standard,[160-260],[5-inf],True
2586,2552,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2587,2553,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2588,2554,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2589,2555,359,LowSeason,[0-1],Nonref,[160-260],[2-2],True
2590,2556,339,HighSeason,[2-3],Standard,[160-260],[5-inf],False
2591,2557,218,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
2592,2558,333,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
2593,2559,343,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2594,2560,344,LowSeason,[2-3],Nonref,[0-160],[2-2],True
2595,2561,360,HighSeason,[8-inf],Nonref,[260-360],[5-inf],True
2596,2562,361,LowSeason,[2-3],Nonref,[260-360],[2-2],True
2597,2503,358,LowSeason,[0-1],Nonref,[160-260],[3-4],False
2598,2563,361,LowSeason,[2-3],Nonref,[260-360],[2-2],True
2599,2564,307,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
2600,2565,121,OffSeason,[4-7],Nonref,[0-160],[2-2],True
2601,2566,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2602,2567,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2603,2568,359,LowSeason,[0-1],Nonref,[160-260],[2-2],True
2604,2569,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
2605,2570,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2606,2570,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2607,2571,346,LowSeason,[2-3],Nonref,[260-360],[3-4],True
2608,2572,357,LowSeason,[0-1],Nonref,[160-260],[2-2],False
2609,2573,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2610,2574,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2611,2575,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2612,2576,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2613,2577,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2614,2579,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2615,2580,343,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2616,2581,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2617,2582,126,HighSeason,[4-7],Nonref,[0-160],[2-2],True
2618,2583,343,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2619,2584,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2620,2585,122,OffSeason,[4-7],Nonref,[160-260],[3-4],True
2621,2586,307,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
2622,2587,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2623,2588,334,HighSeason,[4-7],Standard,[160-260],[2-2],False
2624,2589,321,LowSeason,[4-7],Nonref,[160-260],[2-2],False
2625,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2626,2590,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2627,2591,260,HighSeason,[2-3],Standard,[160-260],[5-inf],True
2628,2592,362,LowSeason,[0-1],Nonref,[0-160],[2-2],False
2629,2593,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2630,2594,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2631,2595,305,LowSeason,[4-7],Nonref,[160-260],[3-4],False
2632,2596,359,LowSeason,[0-1],Nonref,[160-260],[2-2],True
2633,2597,335,HighSeason,[2-3],Standard,[160-260],[2-2],True
2634,2598,282,HighSeason,[4-7],Standard,[160-260],[3-4],False
2635,2599,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2636,2600,127,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
2637,2601,355,LowSeason,[2-3],Nonref,[0-160],[2-2],False
2638,2602,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2639,2604,40,OffSeason,[2-3],Standard,[160-260],[5-inf],True
2640,706,363,LowSeason,[0-1],Standard,[0-160],[5-inf],True
2641,2605,314,LowSeason,[4-7],Nonref,[160-260],[5-inf],False
2642,2606,240,LowSeason,[4-7],Standard,[160-260],[1-1],True
2643,2607,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2644,2608,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2645,2609,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2646,2610,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
2647,2611,343,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2648,1128,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2649,2612,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2650,2614,131,LowSeason,[4-7],Standard,[0-160],[2-2],True
2651,2616,364,LowSeason,[2-3],Nonref,[0-160],[3-4],False
2652,2617,365,HighSeason,[2-3],Nonref,[0-160],[3-4],False
2653,1664,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2654,2201,130,HighSeason,[4-7],Standard,[160-260],[2-2],True
2655,2619,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2656,2620,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2657,2621,297,LowSeason,[2-3],Nonref,[260-360],[3-4],False
2658,2622,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2659,2623,221,LowSeason,[2-3],Standard,[260-360],[5-inf],False
2660,2624,291,LowSeason,[2-3],Standard,[160-260],[3-4],False
2661,2625,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2662,2626,366,HighSeason,[4-7],Nonref,[160-260],[1-1],True
2663,2627,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2664,2628,343,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2665,2629,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2666,2630,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2667,2631,12,LowSeason,[2-3],Standard,[160-260],[5-inf],True
2668,2632,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2669,2633,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
2670,2634,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2671,2636,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2672,2637,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2673,2638,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
2674,2639,134,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
2675,2640,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2676,2641,358,LowSeason,[0-1],Nonref,[160-260],[3-4],False
2677,2642,164,HighSeason,[2-3],Standard,[160-260],[2-2],False
2678,2643,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2679,2644,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2680,2645,291,LowSeason,[2-3],Standard,[160-260],[3-4],False
2681,2646,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
2682,2647,120,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
2683,2648,44,OffSeason,[2-3],Standard,[260-360],[3-4],False
2684,1413,291,LowSeason,[2-3],Standard,[160-260],[3-4],False
2685,1933,253,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2686,2649,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2687,706,293,LowSeason,[0-1],Standard,[160-260],[3-4],False
2688,2651,367,LowSeason,[0-1],Nonref,[0-160],[3-4],False
2689,2652,262,HighSeason,[2-3],Standard,[260-360],[5-inf],False
2690,2653,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
2691,2655,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2692,2656,324,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
2693,2657,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2694,2658,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2695,2659,297,LowSeason,[2-3],Nonref,[260-360],[3-4],False
2696,2660,260,HighSeason,[2-3],Standard,[160-260],[5-inf],True
2697,2661,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2698,2662,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2699,2663,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2700,2664,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2701,2664,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2702,2665,142,HighSeason,[4-7],Standard,[260-360],[5-inf],True
2703,2666,368,LowSeason,[0-1],Standard,[160-260],[5-inf],False
2704,2667,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2705,2668,142,HighSeason,[4-7],Standard,[260-360],[5-inf],True
2706,2669,343,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
2707,2670,335,HighSeason,[2-3],Standard,[160-260],[2-2],True
2708,1413,331,LowSeason,[4-7],Standard,[160-260],[3-4],False
2709,2249,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
2710,2671,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2711,2672,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
2712,1192,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
2713,2673,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2714,2674,358,LowSeason,[0-1],Nonref,[160-260],[3-4],False
2715,1178,291,LowSeason,[2-3],Standard,[160-260],[3-4],False
2716,2675,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2717,2675,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2718,2676,348,LowSeason,[2-3],Standard,[160-260],[1-1],False
